Transaction_ID,Date,Product_ID,Product,Category,Unit_Price,Region,Quantity,Discount_Pct,Sales_Amount,Customer_Segment,Payment_Method,Year,Month,Month_Name,Year_Month,Quarter,Day_Of_Week
TXN-10449,2025-01-07,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Middle East & Africa,1,0.15,212.5,Small & Medium Business,Corporate Invoice,2025,1,Jan,2025-01,Q1,Tuesday
TXN-10450,2024-06-06,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Middle East & Africa,10,0.0,15000.0,Enterprise,Wire Transfer,2024,6,Jun,2024-06,Q2,Thursday
TXN-10451,2023-01-06,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Europe,1,0.0,250.0,Enterprise,PayPal,2023,1,Jan,2023-01,Q1,Friday
TXN-10452,2025-02-23,PROD-106,Smart Conference Hub,Electronics,950.0,North America,2,0.05,1805.0,Government,Wire Transfer,2025,2,Feb,2025-02,Q1,Sunday
TXN-10453,2024-05-23,PROD-106,Smart Conference Hub,Electronics,950.0,Asia-Pacific,4,0.1,3420.0,Enterprise,Corporate Invoice,2024,5,May,2024-05,Q2,Thursday
TXN-10454,2025-10-25,PROD-102,AI Analytics License,Software,850.0,Europe,8,0.0,6800.0,Small & Medium Business,Credit Card,2025,10,Oct,2025-10,Q4,Saturday
TXN-10455,2023-05-22,PROD-107,Cybersecurity Gateway,Software,1100.0,Asia-Pacific,4,0.1,3960.0,Consumer,Credit Card,2023,5,May,2023-05,Q2,Monday
TXN-10456,2025-07-24,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Europe,1,0.1,225.0,Consumer,Corporate Invoice,2025,7,Jul,2025-07,Q3,Thursday
TXN-10457,2024-05-11,PROD-110,Server Rack Server X1,Hardware,3200.0,Middle East & Africa,4,0.1,11520.0,Government,Wire Transfer,2024,5,May,2024-05,Q2,Saturday
TXN-10458,2024-05-17,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Latin America,2,0.0,500.0,Enterprise,Wire Transfer,2024,5,May,2024-05,Q2,Friday
TXN-10459,2024-12-10,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Asia-Pacific,20,0.0,5000.0,Enterprise,PayPal,2024,12,Dec,2024-12,Q4,Tuesday
TXN-10460,2023-08-01,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Europe,2,0.2,560.0,Government,PayPal,2023,8,Aug,2023-08,Q3,Tuesday
TXN-10461,2023-10-19,PROD-101,Enterprise Cloud Suite,Software,1200.0,North America,8,0.1,8640.0,Enterprise,Wire Transfer,2023,10,Oct,2023-10,Q4,Thursday
TXN-10462,2025-04-25,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Latin America,8,0.1,1800.0,Enterprise,Credit Card,2025,4,Apr,2025-04,Q2,Friday
TXN-10463,2023-10-01,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,North America,8,0.15,1700.0,Enterprise,PayPal,2023,10,Oct,2023-10,Q4,Sunday
TXN-10464,2024-04-29,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Asia-Pacific,3,0.1,4050.0,Government,Corporate Invoice,2024,4,Apr,2024-04,Q2,Monday
TXN-10465,2025-07-16,PROD-106,Smart Conference Hub,Electronics,950.0,North America,3,0.05,2707.5,Small & Medium Business,Wire Transfer,2025,7,Jul,2025-07,Q3,Wednesday
TXN-10466,2023-08-12,PROD-110,Server Rack Server X1,Hardware,3200.0,Europe,2,0.0,6400.0,Government,PayPal,2023,8,Aug,2023-08,Q3,Saturday
TXN-10467,2025-04-12,PROD-106,Smart Conference Hub,Electronics,950.0,Asia-Pacific,1,0.2,760.0,Small & Medium Business,PayPal,2025,4,Apr,2025-04,Q2,Saturday
TXN-10468,2025-08-06,PROD-105,Ergonomic Desk Chair,Furniture,350.0,North America,3,0.0,1050.0,Small & Medium Business,Corporate Invoice,2025,8,Aug,2025-08,Q3,Wednesday
TXN-10469,2023-03-24,PROD-110,Server Rack Server X1,Hardware,3200.0,Europe,2,0.1,5760.0,Enterprise,Wire Transfer,2023,3,Mar,2023-03,Q1,Friday
TXN-10470,2025-03-22,PROD-106,Smart Conference Hub,Electronics,950.0,Asia-Pacific,5,0.0,4750.0,Consumer,Wire Transfer,2025,3,Mar,2025-03,Q1,Saturday
TXN-10471,2025-04-08,PROD-101,Enterprise Cloud Suite,Software,1200.0,Middle East & Africa,10,0.15,10200.0,Small & Medium Business,Credit Card,2025,4,Apr,2025-04,Q2,Tuesday
TXN-10472,2023-07-28,PROD-108,Standing Executive Desk,Furniture,750.0,North America,10,0.05,7125.0,Enterprise,Credit Card,2023,7,Jul,2023-07,Q3,Friday
TXN-10473,2023-09-25,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Asia-Pacific,2,0.15,1020.0,Enterprise,Corporate Invoice,2023,9,Sep,2023-09,Q3,Monday
TXN-10474,2023-02-14,PROD-102,AI Analytics License,Software,850.0,Latin America,1,0.05,807.5,Small & Medium Business,Credit Card,2023,2,Feb,2023-02,Q1,Tuesday
TXN-10475,2023-09-08,PROD-106,Smart Conference Hub,Electronics,950.0,North America,1,0.15,807.5,Small & Medium Business,PayPal,2023,9,Sep,2023-09,Q3,Friday
TXN-10476,2025-10-13,PROD-107,Cybersecurity Gateway,Software,1100.0,Latin America,1,0.15,935.0,Small & Medium Business,Corporate Invoice,2025,10,Oct,2025-10,Q4,Monday
TXN-10477,2024-01-19,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Latin America,3,0.1,1620.0,Small & Medium Business,Credit Card,2024,1,Jan,2024-01,Q1,Friday
TXN-10478,2024-05-18,PROD-110,Server Rack Server X1,Hardware,3200.0,Latin America,8,0.1,23040.0,Government,PayPal,2024,5,May,2024-05,Q2,Saturday
TXN-10479,2023-06-29,PROD-101,Enterprise Cloud Suite,Software,1200.0,Europe,3,0.15,3060.0,Government,Wire Transfer,2023,6,Jun,2023-06,Q2,Thursday
TXN-10480,2024-05-25,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,North America,8,0.2,1600.0,Government,Corporate Invoice,2024,5,May,2024-05,Q2,Saturday
TXN-10481,2025-09-19,PROD-108,Standing Executive Desk,Furniture,750.0,Middle East & Africa,3,0.2,1800.0,Consumer,PayPal,2025,9,Sep,2025-09,Q3,Friday
TXN-10482,2024-01-04,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Middle East & Africa,1,0.1,315.0,Small & Medium Business,Credit Card,2024,1,Jan,2024-01,Q1,Thursday
TXN-10483,2023-04-30,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Middle East & Africa,10,0.15,2975.0,Consumer,Wire Transfer,2023,4,Apr,2023-04,Q2,Sunday
TXN-10484,2023-07-25,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Asia-Pacific,2,0.05,2850.0,Enterprise,Wire Transfer,2023,7,Jul,2023-07,Q3,Tuesday
TXN-10485,2025-03-06,PROD-110,Server Rack Server X1,Hardware,3200.0,Europe,3,0.05,9120.0,Small & Medium Business,Corporate Invoice,2025,3,Mar,2025-03,Q1,Thursday
TXN-10486,2023-02-27,PROD-106,Smart Conference Hub,Electronics,950.0,Middle East & Africa,8,0.1,6840.0,Small & Medium Business,Wire Transfer,2023,2,Feb,2023-02,Q1,Monday
TXN-10487,2024-09-24,PROD-108,Standing Executive Desk,Furniture,750.0,North America,2,0.15,1275.0,Enterprise,Credit Card,2024,9,Sep,2024-09,Q3,Tuesday
TXN-10488,2024-03-24,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Latin America,1,0.2,480.0,Enterprise,Corporate Invoice,2024,3,Mar,2024-03,Q1,Sunday
TXN-10489,2024-02-17,PROD-110,Server Rack Server X1,Hardware,3200.0,Asia-Pacific,10,0.05,30400.0,Small & Medium Business,Corporate Invoice,2024,2,Feb,2024-02,Q1,Saturday
TXN-10490,2023-02-14,PROD-101,Enterprise Cloud Suite,Software,1200.0,Europe,2,0.2,1920.0,Enterprise,Corporate Invoice,2023,2,Feb,2023-02,Q1,Tuesday
TXN-10491,2025-02-04,PROD-102,AI Analytics License,Software,850.0,Middle East & Africa,8,0.15,5780.0,Enterprise,Corporate Invoice,2025,2,Feb,2025-02,Q1,Tuesday
TXN-10492,2024-10-22,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Latin America,2,0.05,665.0,Government,Corporate Invoice,2024,10,Oct,2024-10,Q4,Tuesday
TXN-10493,2024-12-31,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Europe,5,0.2,6000.0,Government,Corporate Invoice,2024,12,Dec,2024-12,Q4,Tuesday
TXN-10494,2023-09-18,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Middle East & Africa,2,0.0,700.0,Government,Credit Card,2023,9,Sep,2023-09,Q3,Monday
TXN-10495,2024-10-13,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Europe,10,0.2,12000.0,Enterprise,PayPal,2024,10,Oct,2024-10,Q4,Sunday
TXN-10496,2024-11-09,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Europe,20,0.0,30000.0,Consumer,Corporate Invoice,2024,11,Nov,2024-11,Q4,Saturday
TXN-10497,2023-07-01,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Latin America,10,0.1,13500.0,Enterprise,Corporate Invoice,2023,7,Jul,2023-07,Q3,Saturday
TXN-10498,2024-05-26,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Asia-Pacific,8,0.0,4800.0,Consumer,Credit Card,2024,5,May,2024-05,Q2,Sunday
TXN-10499,2023-04-09,PROD-101,Enterprise Cloud Suite,Software,1200.0,Latin America,4,0.15,4080.0,Small & Medium Business,PayPal,2023,4,Apr,2023-04,Q2,Sunday
TXN-10500,2025-02-14,PROD-108,Standing Executive Desk,Furniture,750.0,Latin America,3,0.2,1800.0,Enterprise,PayPal,2025,2,Feb,2025-02,Q1,Friday
TXN-10501,2024-04-06,PROD-110,Server Rack Server X1,Hardware,3200.0,North America,2,0.15,5440.0,Enterprise,Corporate Invoice,2024,4,Apr,2024-04,Q2,Saturday
TXN-10502,2024-10-14,PROD-101,Enterprise Cloud Suite,Software,1200.0,North America,3,0.0,3600.0,Consumer,Wire Transfer,2024,10,Oct,2024-10,Q4,Monday
TXN-10503,2023-11-26,PROD-107,Cybersecurity Gateway,Software,1100.0,Middle East & Africa,20,0.0,22000.0,Enterprise,Corporate Invoice,2023,11,Nov,2023-11,Q4,Sunday
TXN-10504,2025-09-15,PROD-110,Server Rack Server X1,Hardware,3200.0,Latin America,8,0.0,25600.0,Small & Medium Business,PayPal,2025,9,Sep,2025-09,Q3,Monday
TXN-10505,2023-04-20,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Europe,1,0.1,1350.0,Small & Medium Business,PayPal,2023,4,Apr,2023-04,Q2,Thursday
TXN-10506,2024-06-27,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Asia-Pacific,8,0.1,1800.0,Small & Medium Business,Credit Card,2024,6,Jun,2024-06,Q2,Thursday
TXN-10507,2025-03-15,PROD-101,Enterprise Cloud Suite,Software,1200.0,Latin America,5,0.2,4800.0,Small & Medium Business,Credit Card,2025,3,Mar,2025-03,Q1,Saturday
TXN-10508,2023-01-08,PROD-106,Smart Conference Hub,Electronics,950.0,Asia-Pacific,4,0.0,3800.0,Government,Wire Transfer,2023,1,Jan,2023-01,Q1,Sunday
TXN-10509,2023-02-22,PROD-102,AI Analytics License,Software,850.0,Asia-Pacific,2,0.05,1615.0,Enterprise,PayPal,2023,2,Feb,2023-02,Q1,Wednesday
TXN-10510,2024-09-23,PROD-102,AI Analytics License,Software,850.0,Latin America,10,0.15,7225.0,Government,Corporate Invoice,2024,9,Sep,2024-09,Q3,Monday
TXN-10511,2025-03-04,PROD-102,AI Analytics License,Software,850.0,Latin America,2,0.1,1530.0,Consumer,Wire Transfer,2025,3,Mar,2025-03,Q1,Tuesday
TXN-10512,2023-04-02,PROD-108,Standing Executive Desk,Furniture,750.0,Latin America,3,0.15,1912.5,Consumer,Wire Transfer,2023,4,Apr,2023-04,Q2,Sunday
TXN-10513,2023-05-07,PROD-105,Ergonomic Desk Chair,Furniture,350.0,North America,2,0.0,700.0,Consumer,PayPal,2023,5,May,2023-05,Q2,Sunday
TXN-10514,2024-04-10,PROD-110,Server Rack Server X1,Hardware,3200.0,Latin America,5,0.0,16000.0,Government,PayPal,2024,4,Apr,2024-04,Q2,Wednesday
TXN-10515,2024-04-27,PROD-110,Server Rack Server X1,Hardware,3200.0,North America,4,0.1,11520.0,Government,Credit Card,2024,4,Apr,2024-04,Q2,Saturday
TXN-10516,2025-11-24,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Europe,15,0.2,3000.0,Enterprise,PayPal,2025,11,Nov,2025-11,Q4,Monday
TXN-10517,2023-12-09,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Europe,5,0.05,7125.0,Enterprise,PayPal,2023,12,Dec,2023-12,Q4,Saturday
TXN-10518,2025-06-10,PROD-102,AI Analytics License,Software,850.0,Middle East & Africa,2,0.05,1615.0,Consumer,Corporate Invoice,2025,6,Jun,2025-06,Q2,Tuesday
TXN-10519,2023-06-28,PROD-102,AI Analytics License,Software,850.0,Latin America,4,0.2,2720.0,Consumer,Corporate Invoice,2023,6,Jun,2023-06,Q2,Wednesday
TXN-10520,2025-07-27,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Middle East & Africa,10,0.0,2500.0,Government,Credit Card,2025,7,Jul,2025-07,Q3,Sunday
TXN-10521,2023-11-03,PROD-107,Cybersecurity Gateway,Software,1100.0,Middle East & Africa,5,0.2,4400.0,Enterprise,Credit Card,2023,11,Nov,2023-11,Q4,Friday
TXN-10522,2023-07-26,PROD-110,Server Rack Server X1,Hardware,3200.0,Middle East & Africa,10,0.1,28800.0,Consumer,PayPal,2023,7,Jul,2023-07,Q3,Wednesday
TXN-10523,2025-02-23,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Middle East & Africa,8,0.15,2380.0,Government,Credit Card,2025,2,Feb,2025-02,Q1,Sunday
TXN-10524,2024-07-18,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Middle East & Africa,4,0.05,5700.0,Government,Credit Card,2024,7,Jul,2024-07,Q3,Thursday
TXN-10525,2024-11-09,PROD-107,Cybersecurity Gateway,Software,1100.0,North America,20,0.05,20900.0,Government,Corporate Invoice,2024,11,Nov,2024-11,Q4,Saturday
TXN-10526,2023-02-11,PROD-106,Smart Conference Hub,Electronics,950.0,Asia-Pacific,3,0.1,2565.0,Consumer,PayPal,2023,2,Feb,2023-02,Q1,Saturday
TXN-10527,2024-04-11,PROD-102,AI Analytics License,Software,850.0,Latin America,2,0.1,1530.0,Consumer,Corporate Invoice,2024,4,Apr,2024-04,Q2,Thursday
TXN-10528,2023-07-02,PROD-107,Cybersecurity Gateway,Software,1100.0,Europe,2,0.15,1870.0,Government,PayPal,2023,7,Jul,2023-07,Q3,Sunday
TXN-10529,2025-02-04,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Middle East & Africa,10,0.0,2500.0,Small & Medium Business,Credit Card,2025,2,Feb,2025-02,Q1,Tuesday
TXN-10530,2025-11-03,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Middle East & Africa,10,0.05,3325.0,Enterprise,Wire Transfer,2025,11,Nov,2025-11,Q4,Monday
TXN-10531,2024-02-16,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Europe,10,0.0,6000.0,Enterprise,PayPal,2024,2,Feb,2024-02,Q1,Friday
TXN-10532,2025-01-08,PROD-101,Enterprise Cloud Suite,Software,1200.0,Asia-Pacific,8,0.05,9120.0,Consumer,PayPal,2025,1,Jan,2025-01,Q1,Wednesday
TXN-10533,2025-03-23,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,North America,8,0.0,2000.0,Small & Medium Business,Corporate Invoice,2025,3,Mar,2025-03,Q1,Sunday
TXN-10534,2025-07-02,PROD-108,Standing Executive Desk,Furniture,750.0,Middle East & Africa,2,0.15,1275.0,Consumer,Corporate Invoice,2025,7,Jul,2025-07,Q3,Wednesday
TXN-10535,2024-06-13,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Asia-Pacific,8,0.0,12000.0,Enterprise,PayPal,2024,6,Jun,2024-06,Q2,Thursday
TXN-10536,2023-11-30,PROD-101,Enterprise Cloud Suite,Software,1200.0,Europe,15,0.05,17100.0,Small & Medium Business,Wire Transfer,2023,11,Nov,2023-11,Q4,Thursday
TXN-10537,2025-04-18,PROD-105,Ergonomic Desk Chair,Furniture,350.0,North America,5,0.0,1750.0,Government,Wire Transfer,2025,4,Apr,2025-04,Q2,Friday
TXN-10538,2023-01-18,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Middle East & Africa,2,0.1,2700.0,Consumer,Corporate Invoice,2023,1,Jan,2023-01,Q1,Wednesday
TXN-10539,2025-02-10,PROD-107,Cybersecurity Gateway,Software,1100.0,Latin America,10,0.1,9900.0,Consumer,Wire Transfer,2025,2,Feb,2025-02,Q1,Monday
TXN-10540,2024-09-10,PROD-108,Standing Executive Desk,Furniture,750.0,Middle East & Africa,8,0.2,4800.0,Government,Credit Card,2024,9,Sep,2024-09,Q3,Tuesday
TXN-10541,2025-11-13,PROD-101,Enterprise Cloud Suite,Software,1200.0,Middle East & Africa,20,0.1,21600.0,Consumer,Corporate Invoice,2025,11,Nov,2025-11,Q4,Thursday
TXN-10542,2025-09-13,PROD-102,AI Analytics License,Software,850.0,Asia-Pacific,1,0.1,765.0,Consumer,Corporate Invoice,2025,9,Sep,2025-09,Q3,Saturday
TXN-10543,2024-09-03,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Middle East & Africa,2,0.05,665.0,Small & Medium Business,Credit Card,2024,9,Sep,2024-09,Q3,Tuesday
TXN-10544,2025-04-07,PROD-110,Server Rack Server X1,Hardware,3200.0,Europe,8,0.1,23040.0,Enterprise,PayPal,2025,4,Apr,2025-04,Q2,Monday
TXN-10545,2024-06-15,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Latin America,4,0.15,1190.0,Enterprise,Wire Transfer,2024,6,Jun,2024-06,Q2,Saturday
TXN-10546,2024-03-31,PROD-106,Smart Conference Hub,Electronics,950.0,Latin America,8,0.2,6080.0,Consumer,Corporate Invoice,2024,3,Mar,2024-03,Q1,Sunday
TXN-10547,2024-01-06,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Latin America,3,0.0,4500.0,Small & Medium Business,Corporate Invoice,2024,1,Jan,2024-01,Q1,Saturday
TXN-10548,2024-01-10,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,North America,8,0.1,1800.0,Small & Medium Business,Corporate Invoice,2024,1,Jan,2024-01,Q1,Wednesday
TXN-10549,2024-09-20,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Asia-Pacific,4,0.1,2160.0,Consumer,Corporate Invoice,2024,9,Sep,2024-09,Q3,Friday
TXN-10550,2023-08-30,PROD-108,Standing Executive Desk,Furniture,750.0,Middle East & Africa,4,0.0,3000.0,Enterprise,PayPal,2023,8,Aug,2023-08,Q3,Wednesday
TXN-10551,2025-10-21,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Middle East & Africa,1,0.15,510.0,Consumer,PayPal,2025,10,Oct,2025-10,Q4,Tuesday
TXN-10552,2023-11-05,PROD-101,Enterprise Cloud Suite,Software,1200.0,Asia-Pacific,5,0.05,5700.0,Government,PayPal,2023,11,Nov,2023-11,Q4,Sunday
TXN-10553,2024-10-09,PROD-103,Pro Workstation Laptop,Hardware,1500.0,North America,10,0.05,14250.0,Government,Corporate Invoice,2024,10,Oct,2024-10,Q4,Wednesday
TXN-10554,2024-10-03,PROD-103,Pro Workstation Laptop,Hardware,1500.0,North America,8,0.0,12000.0,Government,Corporate Invoice,2024,10,Oct,2024-10,Q4,Thursday
TXN-10555,2023-12-12,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Latin America,15,0.05,8550.0,Enterprise,Wire Transfer,2023,12,Dec,2023-12,Q4,Tuesday
TXN-10556,2025-06-07,PROD-110,Server Rack Server X1,Hardware,3200.0,Latin America,8,0.15,21760.0,Government,PayPal,2025,6,Jun,2025-06,Q2,Saturday
TXN-10557,2023-01-10,PROD-107,Cybersecurity Gateway,Software,1100.0,Europe,1,0.2,880.0,Consumer,Credit Card,2023,1,Jan,2023-01,Q1,Tuesday
TXN-10558,2025-12-23,PROD-106,Smart Conference Hub,Electronics,950.0,North America,5,0.0,4750.0,Small & Medium Business,Wire Transfer,2025,12,Dec,2025-12,Q4,Tuesday
TXN-10559,2024-10-01,PROD-106,Smart Conference Hub,Electronics,950.0,Latin America,2,0.0,1900.0,Consumer,Wire Transfer,2024,10,Oct,2024-10,Q4,Tuesday
TXN-10560,2023-04-04,PROD-102,AI Analytics License,Software,850.0,Latin America,3,0.1,2295.0,Consumer,PayPal,2023,4,Apr,2023-04,Q2,Tuesday
TXN-10561,2024-12-02,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Europe,10,0.1,13500.0,Small & Medium Business,PayPal,2024,12,Dec,2024-12,Q4,Monday
TXN-10562,2024-04-12,PROD-101,Enterprise Cloud Suite,Software,1200.0,Europe,2,0.05,2280.0,Enterprise,Wire Transfer,2024,4,Apr,2024-04,Q2,Friday
TXN-10563,2025-01-20,PROD-102,AI Analytics License,Software,850.0,Latin America,8,0.0,6800.0,Consumer,Credit Card,2025,1,Jan,2025-01,Q1,Monday
TXN-10564,2023-04-09,PROD-110,Server Rack Server X1,Hardware,3200.0,North America,8,0.0,25600.0,Enterprise,Credit Card,2023,4,Apr,2023-04,Q2,Sunday
TXN-10565,2025-06-28,PROD-107,Cybersecurity Gateway,Software,1100.0,Middle East & Africa,4,0.0,4400.0,Consumer,PayPal,2025,6,Jun,2025-06,Q2,Saturday
TXN-10566,2024-02-25,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Asia-Pacific,8,0.0,12000.0,Government,Credit Card,2024,2,Feb,2024-02,Q1,Sunday
TXN-10567,2024-07-06,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Europe,5,0.2,1000.0,Government,Credit Card,2024,7,Jul,2024-07,Q3,Saturday
TXN-10568,2023-08-30,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,North America,3,0.0,750.0,Government,Wire Transfer,2023,8,Aug,2023-08,Q3,Wednesday
TXN-10569,2024-02-14,PROD-110,Server Rack Server X1,Hardware,3200.0,Middle East & Africa,10,0.1,28800.0,Small & Medium Business,Corporate Invoice,2024,2,Feb,2024-02,Q1,Wednesday
TXN-10570,2024-08-27,PROD-107,Cybersecurity Gateway,Software,1100.0,Middle East & Africa,2,0.0,2200.0,Government,Wire Transfer,2024,8,Aug,2024-08,Q3,Tuesday
TXN-10571,2024-11-08,PROD-108,Standing Executive Desk,Furniture,750.0,North America,5,0.0,3750.0,Enterprise,Credit Card,2024,11,Nov,2024-11,Q4,Friday
TXN-10572,2025-10-08,PROD-110,Server Rack Server X1,Hardware,3200.0,Middle East & Africa,2,0.0,6400.0,Enterprise,Credit Card,2025,10,Oct,2025-10,Q4,Wednesday
TXN-10573,2024-04-18,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Asia-Pacific,4,0.1,1260.0,Government,Credit Card,2024,4,Apr,2024-04,Q2,Thursday
TXN-10574,2023-12-24,PROD-102,AI Analytics License,Software,850.0,Asia-Pacific,3,0.1,2295.0,Consumer,PayPal,2023,12,Dec,2023-12,Q4,Sunday
TXN-10575,2023-07-14,PROD-102,AI Analytics License,Software,850.0,North America,10,0.0,8500.0,Small & Medium Business,Wire Transfer,2023,7,Jul,2023-07,Q3,Friday
TXN-10576,2025-01-02,PROD-106,Smart Conference Hub,Electronics,950.0,Asia-Pacific,4,0.2,3040.0,Enterprise,Corporate Invoice,2025,1,Jan,2025-01,Q1,Thursday
TXN-10577,2024-01-10,PROD-106,Smart Conference Hub,Electronics,950.0,Latin America,1,0.15,807.5,Government,Corporate Invoice,2024,1,Jan,2024-01,Q1,Wednesday
TXN-10578,2025-09-06,PROD-107,Cybersecurity Gateway,Software,1100.0,Europe,10,0.15,9350.0,Enterprise,Wire Transfer,2025,9,Sep,2025-09,Q3,Saturday
TXN-10579,2023-11-23,PROD-101,Enterprise Cloud Suite,Software,1200.0,Middle East & Africa,3,0.15,3060.0,Government,PayPal,2023,11,Nov,2023-11,Q4,Thursday
TXN-10580,2025-02-16,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Middle East & Africa,10,0.1,13500.0,Enterprise,Wire Transfer,2025,2,Feb,2025-02,Q1,Sunday
TXN-10581,2025-09-26,PROD-108,Standing Executive Desk,Furniture,750.0,Latin America,1,0.15,637.5,Enterprise,Credit Card,2025,9,Sep,2025-09,Q3,Friday
TXN-10582,2024-10-05,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Middle East & Africa,1,0.2,280.0,Small & Medium Business,Corporate Invoice,2024,10,Oct,2024-10,Q4,Saturday
TXN-10583,2025-12-07,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,North America,20,0.2,4000.0,Government,Wire Transfer,2025,12,Dec,2025-12,Q4,Sunday
TXN-10584,2024-12-09,PROD-108,Standing Executive Desk,Furniture,750.0,Europe,20,0.15,12750.0,Enterprise,Credit Card,2024,12,Dec,2024-12,Q4,Monday
TXN-10585,2025-11-01,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Europe,10,0.15,12750.0,Enterprise,PayPal,2025,11,Nov,2025-11,Q4,Saturday
TXN-10586,2024-05-08,PROD-106,Smart Conference Hub,Electronics,950.0,North America,3,0.1,2565.0,Small & Medium Business,PayPal,2024,5,May,2024-05,Q2,Wednesday
TXN-10587,2024-04-26,PROD-107,Cybersecurity Gateway,Software,1100.0,Latin America,1,0.15,935.0,Government,Credit Card,2024,4,Apr,2024-04,Q2,Friday
TXN-10588,2025-07-04,PROD-108,Standing Executive Desk,Furniture,750.0,Latin America,3,0.0,2250.0,Enterprise,Credit Card,2025,7,Jul,2025-07,Q3,Friday
TXN-10589,2025-04-24,PROD-107,Cybersecurity Gateway,Software,1100.0,Middle East & Africa,1,0.2,880.0,Enterprise,Credit Card,2025,4,Apr,2025-04,Q2,Thursday
TXN-10590,2024-09-15,PROD-110,Server Rack Server X1,Hardware,3200.0,Europe,5,0.2,12800.0,Government,Corporate Invoice,2024,9,Sep,2024-09,Q3,Sunday
TXN-10591,2023-04-22,PROD-106,Smart Conference Hub,Electronics,950.0,Latin America,10,0.05,9025.0,Consumer,PayPal,2023,4,Apr,2023-04,Q2,Saturday
TXN-10592,2025-07-15,PROD-106,Smart Conference Hub,Electronics,950.0,Europe,1,0.0,950.0,Enterprise,Corporate Invoice,2025,7,Jul,2025-07,Q3,Tuesday
